event_id,flight_id,event_time_utc,status,note
E00003040,F0014873,2025-11-06T22:38:34.025257,Cancelled,Crew late
E00003041,F0014873,2025-11-05T07:38:34.025257,Scheduled,ATC delay
E00003042,F0019080,2026-02-08T15:38:34.025257,Diverted,Tech issue
E00003043,F0019080,2026-02-05T19:38:34.025257,On Time,
E00003044,F0011948,2025-08-20T12:38:34.025257,Scheduled,ATC delay
E00003045,F0011948,2025-08-22T03:38:34.025257,Delayed,Weather at origin
E00003046,F0003993,2025-11-24T21:38:34.025257,Delayed,Weather at origin
E00003047,F0003993,2025-11-25T21:38:34.025257,Diverted,Weather at origin
E00003048,F0003993,2025-11-25T14:38:34.025257,Cancelled,ATC delay
E00003049,F0019271,2025-10-05T19:38:34.025257,Diverted,Crew late
E00003050,F0019271,2025-10-04T23:38:34.025257,Cancelled,Crew late
E00003051,F0019271,2025-10-03T18:38:34.025257,On Time,
E00003052,F0014841,2025-08-25T01:38:34.025257,On Time,
E00003053,F0014841,2025-08-27T01:38:34.025257,Delayed,Tech issue
E00003054,F0014841,2025-08-26T11:38:34.025257,Cancelled,Weather at origin
E00003055,F0003847,2025-12-12T14:38:34.025257,Scheduled,Security check
E00003056,F0003847,2025-12-14T02:38:34.025257,Diverted,Security check
E00003057,F0003847,2025-12-12T11:38:34.025257,Scheduled,ATC delay
E00003058,F0003623,2025-11-27T08:38:34.025257,On Time,
E00003059,F0017882,2026-01-01T13:38:34.025257,Cancelled,Crew late
E00003060,F0017882,2026-01-01T12:38:34.025257,Cancelled,ATC delay
E00003061,F0017882,2025-12-30T22:38:34.025257,On Time,
E00003062,F0018784,2025-12-27T03:38:34.025257,Diverted,ATC delay
E00003063,F0005983,2025-09-16T02:38:34.025257,On Time,
E00003064,F0014729,2025-10-22T04:38:34.025257,On Time,
E00003065,F0011530,2025-11-26T22:38:34.025257,Cancelled,Security check
E00003066,F0011530,2025-11-25T07:38:34.025257,On Time,
E00003067,F0011530,2025-11-25T15:38:34.025257,Delayed,ATC delay
E00003068,F0009459,2026-01-22T08:38:34.025257,Delayed,Weather at origin
E00003069,F0003176,2025-08-15T07:38:34.025257,Cancelled,Crew late
E00003070,F0003176,2025-08-14T21:38:34.025257,On Time,
E00003071,F0016502,2025-09-25T03:38:34.025257,Scheduled,Tech issue
E00003072,F0016502,2025-09-23T00:38:34.025257,Cancelled,Tech issue
E00003073,F0009920,2025-12-14T01:38:34.025257,Scheduled,Tech issue
E00003074,F0001276,2025-11-18T05:38:34.025257,Scheduled,Weather at origin
E00003075,F0001276,2025-11-18T02:38:34.025257,Delayed,Tech issue
E00003076,F0001710,2025-11-26T08:38:34.025257,On Time,
E00003077,F0001710,2025-11-26T07:38:34.025257,Delayed,Weather at origin
E00003078,F0015584,2025-11-18T22:38:34.025257,Delayed,ATC delay
E00003079,F0006494,2025-08-25T03:38:34.025257,On Time,
E00003080,F0006494,2025-08-24T03:38:34.025257,Scheduled,Weather at origin
E00003081,F0006494,2025-08-25T23:38:34.025257,Cancelled,ATC delay
E00003082,F0007112,2025-09-11T03:38:34.025257,Cancelled,Crew late
E00003083,F0007112,2025-09-09T06:38:34.025257,Cancelled,Security check
E00003084,F0002316,2025-12-11T16:38:34.025257,Delayed,ATC delay
E00003085,F0002316,2025-12-12T05:38:34.025257,Delayed,Crew late
E00003086,F0002028,2026-01-28T12:38:34.025257,On Time,
E00003087,F0001403,2025-10-10T00:38:34.025257,Scheduled,Tech issue
E00003088,F0004885,2025-12-05T08:38:34.025257,On Time,
E00003089,F0017078,2025-12-11T01:38:34.025257,Delayed,Weather at origin
E00003090,F0017078,2025-12-13T14:38:34.025257,Cancelled,Weather at origin
E00003091,F0018236,2025-11-19T14:38:34.026527,Delayed,Tech issue
E00003092,F0018236,2025-11-19T21:38:34.026527,On Time,
E00003093,F0018236,2025-11-17T16:38:34.026527,Delayed,Security check
E00003094,F0003874,2025-08-28T07:38:34.026527,Delayed,Weather at origin
E00003095,F0012466,2025-10-20T18:38:34.026527,Delayed,ATC delay
E00003096,F0012466,2025-10-22T02:38:34.026527,Cancelled,Tech issue
E00003097,F0012466,2025-10-20T18:38:34.026527,Scheduled,Security check
E00003098,F0017887,2026-01-20T04:38:34.026527,Scheduled,Security check
E00003099,F0017887,2026-01-19T18:38:34.026527,On Time,
E00003100,F0019063,2025-10-08T10:38:34.026527,Scheduled,Security check
E00003101,F0019063,2025-10-07T05:38:34.026527,Cancelled,Security check
E00003102,F0019063,2025-10-08T05:38:34.026527,Cancelled,Security check
E00003103,F0010206,2026-01-09T20:38:34.026527,Cancelled,Security check
E00003104,F0010206,2026-01-09T15:38:34.026527,On Time,
E00003105,F0010206,2026-01-12T15:38:34.026527,Scheduled,Crew late
E00003106,F0007899,2025-11-28T12:38:34.026527,On Time,
E00003107,F0007899,2025-11-28T12:38:34.026527,Scheduled,ATC delay
E00003108,F0001281,2025-10-16T06:38:34.026527,On Time,
E00003109,F0001281,2025-10-14T18:38:34.026527,On Time,
E00003110,F0001281,2025-10-15T13:38:34.026527,Cancelled,Weather at origin
E00003111,F0008847,2025-11-19T13:38:34.026527,Scheduled,Security check
E00003112,F0008847,2025-11-19T21:38:34.026527,Cancelled,ATC delay
E00003113,F0012227,2026-01-06T23:38:34.026527,Cancelled,Tech issue
E00003114,F0012227,2026-01-06T23:38:34.026527,Delayed,Crew late
E00003115,F0012227,2026-01-07T00:38:34.026527,On Time,
E00003116,F0000755,2025-10-10T17:38:34.026527,Cancelled,ATC delay
E00003117,F0014201,2025-08-17T20:38:34.026527,On Time,
E00003118,F0001950,2025-11-01T16:38:34.026527,Scheduled,Weather at origin
E00003119,F0001950,2025-11-02T00:38:34.026527,Diverted,Security check
E00003120,F0001950,2025-11-03T06:38:34.026527,Diverted,ATC delay
E00003121,F0013371,2025-11-15T18:38:34.026527,Cancelled,Tech issue
E00003122,F0004453,2025-08-19T09:38:34.026527,Scheduled,ATC delay
E00003123,F0004453,2025-08-20T15:38:34.026527,Scheduled,ATC delay
E00003124,F0011027,2025-10-01T07:38:34.026527,Scheduled,Tech issue
E00003125,F0012444,2025-11-04T11:38:34.026527,Cancelled,ATC delay
E00003126,F0012444,2025-11-05T12:38:34.026527,Delayed,Crew late
E00003127,F0004991,2025-09-06T03:38:34.026527,On Time,
E00003128,F0004991,2025-09-05T08:38:34.026527,Scheduled,Crew late
E00003129,F0007113,2026-01-08T21:38:34.026527,Scheduled,Tech issue
E00003130,F0009873,2025-11-23T02:38:34.026527,Diverted,Crew late
E00003131,F0016857,2025-09-13T12:38:34.026527,Cancelled,Crew late
E00003132,F0016857,2025-09-11T16:38:34.026527,Scheduled,Tech issue
E00003133,F0014471,2026-01-22T06:38:34.026527,Cancelled,ATC delay
E00003134,F0014471,2026-01-24T07:38:34.026527,Cancelled,Tech issue
E00003135,F0006899,2025-11-23T23:38:34.026527,Cancelled,Crew late
E00003136,F0006899,2025-11-23T16:38:34.026527,On Time,
E00003137,F0007023,2025-10-29T22:38:34.026527,Delayed,Crew late
E00003138,F0007023,2025-10-30T09:38:34.026527,Diverted,Tech issue
E00003139,F0007559,2025-12-19T02:38:34.026527,Diverted,ATC delay
E00003140,F0007559,2025-12-19T08:38:34.026527,Delayed,Tech issue
E00003141,F0004696,2025-11-06T11:38:34.026527,Delayed,Crew late
E00003142,F0004696,2025-11-04T20:38:34.026527,On Time,
E00003143,F0014343,2025-12-17T14:38:34.026527,Delayed,Security check
E00003144,F0014343,2025-12-17T03:38:34.026527,Cancelled,Crew late
E00003145,F0014343,2025-12-17T02:38:34.026527,Delayed,ATC delay
E00003146,F0004522,2025-10-15T04:38:34.027306,Cancelled,Weather at origin
E00003147,F0006262,2025-09-28T12:38:34.027306,Scheduled,Tech issue
E00003148,F0006262,2025-09-29T14:38:34.027306,Delayed,Security check
E00003149,F0006262,2025-09-28T18:38:34.027306,Delayed,Tech issue
E00003150,F0010624,2025-10-22T17:38:34.027306,Diverted,Crew late
E00003151,F0010624,2025-10-23T16:38:34.027306,Diverted,Crew late
E00003152,F0018748,2025-12-05T13:38:34.027306,Delayed,Weather at origin
E00003153,F0018748,2025-12-06T18:38:34.027306,Scheduled,Tech issue
E00003154,F0008460,2026-02-08T23:38:34.027306,Delayed,Security check
E00003155,F0008460,2026-02-08T10:38:34.027306,Delayed,ATC delay
E00003156,F0008460,2026-02-07T18:38:34.027306,Scheduled,Security check
E00003157,F0019668,2025-11-01T21:38:34.027306,Delayed,Security check
E00003158,F0019668,2025-11-02T06:38:34.027306,Diverted,Tech issue
E00003159,F0019668,2025-11-02T05:38:34.027306,Delayed,Security check
E00003160,F0000010,2025-12-24T03:38:34.027306,Cancelled,ATC delay
E00003161,F0004425,2025-11-17T05:38:34.027306,Delayed,Weather at origin
E00003162,F0004425,2025-11-17T04:38:34.027306,Delayed,Security check
E00003163,F0004425,2025-11-18T01:38:34.027306,Scheduled,ATC delay
E00003164,F0014688,2025-09-25T11:38:34.027306,Scheduled,Weather at origin
E00003165,F0014688,2025-09-27T03:38:34.027306,Delayed,Security check
E00003166,F0010277,2025-11-29T18:38:34.027306,Scheduled,ATC delay
E00003167,F0010277,2025-12-02T05:38:34.027306,Scheduled,Weather at origin
E00003168,F0008016,2025-10-28T15:38:34.027306,On Time,
E00003169,F0005493,2025-09-14T15:38:34.027306,Delayed,Tech issue
E00003170,F0005493,2025-09-15T15:38:34.027306,Delayed,Crew late
E00003171,F0015370,2025-10-18T00:38:34.027306,On Time,
E00003172,F0015370,2025-10-18T00:38:34.027306,On Time,
E00003173,F0002798,2025-11-13T16:38:34.027306,On Time,
E00003174,F0009615,2025-11-23T12:38:34.027306,Scheduled,Tech issue
E00003175,F0014660,2025-12-07T22:38:34.027306,Delayed,Security check
E00003176,F0012409,2025-09-23T18:38:34.027306,Diverted,Weather at origin
E00003177,F0012409,2025-09-24T18:38:34.027306,On Time,
E00003178,F0012409,2025-09-24T21:38:34.027306,Delayed,Crew late
E00003179,F0010389,2025-08-20T18:38:34.027306,Delayed,Tech issue
E00003180,F0010389,2025-08-22T10:38:34.027306,Cancelled,Security check
E00003181,F0002860,2025-10-19T07:38:34.027306,Diverted,Tech issue
E00003182,F0007241,2025-09-19T05:38:34.027306,Delayed,Tech issue
E00003183,F0007241,2025-09-19T01:38:34.027306,Scheduled,Tech issue
E00003184,F0015949,2026-02-07T23:38:34.027306,Scheduled,Crew late
E00003185,F0018963,2025-10-07T04:38:34.027306,Delayed,Weather at origin
E00003186,F0018963,2025-10-06T07:38:34.027306,Diverted,ATC delay
E00003187,F0005608,2026-01-17T19:38:34.027306,Cancelled,Weather at origin
E00003188,F0016547,2025-11-05T09:38:34.027306,On Time,
E00003189,F0000197,2025-08-20T22:38:34.027306,Cancelled,ATC delay
E00003190,F0000197,2025-08-22T13:38:34.027306,On Time,
E00003191,F0012533,2025-12-31T11:38:34.027813,Diverted,ATC delay
E00003192,F0009680,2025-11-02T00:38:34.027813,Diverted,Tech issue
E00003193,F0010917,2025-12-16T16:38:34.027813,Cancelled,ATC delay
E00003194,F0010917,2025-12-16T21:38:34.027813,Cancelled,ATC delay
E00003195,F0014248,2025-08-15T06:38:34.027813,Diverted,Crew late
E00003196,F0014248,2025-08-13T19:38:34.027813,Cancelled,Crew late
E00003197,F0006500,2026-01-27T00:38:34.027813,Delayed,Weather at origin
E00003198,F0006500,2026-01-26T19:38:34.027813,Delayed,Weather at origin
E00003199,F0000213,2025-09-22T03:38:34.027813,On Time,
E00003200,F0000213,2025-09-23T16:38:34.027813,Scheduled,ATC delay
E00003201,F0004386,2025-12-18T18:38:34.027813,Diverted,ATC delay
E00003202,F0004386,2025-12-18T15:38:34.027813,Delayed,Crew late
E00003203,F0018469,2025-10-11T08:38:34.027813,Delayed,ATC delay
E00003204,F0018469,2025-10-11T05:38:34.027813,Scheduled,Crew late
E00003205,F0018469,2025-10-10T19:38:34.027813,Delayed,Crew late
E00003206,F0003788,2025-09-27T06:38:34.027813,Diverted,ATC delay
E00003207,F0003788,2025-09-27T10:38:34.027813,Diverted,ATC delay
E00003208,F0003788,2025-09-26T13:38:34.027813,Diverted,Weather at origin
E00003209,F0002299,2025-11-02T08:38:34.027813,On Time,
E00003210,F0002299,2025-11-03T01:38:34.027813,On Time,
E00003211,F0019117,2025-09-26T00:38:34.027813,Diverted,Weather at origin
E00003212,F0019117,2025-09-25T20:38:34.027813,Delayed,Crew late
E00003213,F0019117,2025-09-26T23:38:34.027813,Cancelled,Tech issue
E00003214,F0017179,2025-09-20T03:38:34.027813,Diverted,Security check
E00003215,F0017179,2025-09-20T11:38:34.027813,Delayed,Tech issue
E00003216,F0017327,2025-09-06T11:38:34.027813,Scheduled,Weather at origin
E00003217,F0017327,2025-09-06T13:38:34.027813,On Time,
E00003218,F0012989,2025-12-22T01:38:34.027813,Scheduled,Weather at origin
E00003219,F0012989,2025-12-20T14:38:34.027813,Diverted,Tech issue
E00003220,F0012989,2025-12-20T21:38:34.027813,On Time,
E00003221,F0015590,2025-09-07T18:38:34.027813,Scheduled,Crew late
E00003222,F0015590,2025-09-09T12:38:34.027813,Diverted,Weather at origin
E00003223,F0006191,2025-12-26T15:38:34.027813,Delayed,Security check
E00003224,F0006191,2025-12-25T00:38:34.027813,Delayed,Crew late
E00003225,F0006191,2025-12-24T20:38:34.027813,Delayed,Crew late
E00003226,F0017290,2025-11-10T15:38:34.027813,Delayed,Tech issue
E00003227,F0017290,2025-11-11T08:38:34.027813,Delayed,Tech issue
E00003228,F0017290,2025-11-11T15:38:34.027813,Cancelled,Tech issue
E00003229,F0016966,2025-08-13T01:38:34.027813,Scheduled,Tech issue
E00003230,F0013303,2025-09-04T18:38:34.027813,Scheduled,ATC delay
E00003231,F0001761,2025-12-23T15:38:34.027813,Delayed,Weather at origin
E00003232,F0001761,2025-12-23T01:38:34.027813,Cancelled,Crew late
E00003233,F0001761,2025-12-21T00:38:34.027813,On Time,
E00003234,F0014260,2026-01-06T07:38:34.027813,Diverted,Security check
E00003235,F0014260,2026-01-05T04:38:34.027813,Diverted,ATC delay
E00003236,F0014260,2026-01-04T03:38:34.027813,On Time,
E00003237,F0012543,2025-09-23T19:38:34.027813,Diverted,Security check
E00003238,F0012085,2025-09-08T23:38:34.027813,Scheduled,Security check
E00003239,F0012085,2025-09-10T16:38:34.027813,On Time,
E00003240,F0007875,2025-08-15T10:38:34.027813,Scheduled,Tech issue
E00003241,F0007875,2025-08-16T07:38:34.027813,Cancelled,Weather at origin
E00003242,F0011984,2025-09-04T22:38:34.027813,Diverted,Tech issue
E00003243,F0011984,2025-09-05T03:38:34.027813,On Time,
E00003244,F0010222,2025-09-17T22:38:34.027813,Cancelled,Crew late
E00003245,F0010222,2025-09-19T00:38:34.027813,Delayed,Weather at origin
E00003246,F0010222,2025-09-19T12:38:34.027813,Scheduled,Tech issue
E00003247,F0017386,2026-01-25T13:38:34.027813,On Time,
E00003248,F0017386,2026-01-24T23:38:34.027813,On Time,
E00003249,F0007565,2025-11-14T11:38:34.027813,On Time,
E00003250,F0010027,2025-09-05T13:38:34.027813,Delayed,Weather at origin
E00003251,F0018752,2025-11-01T12:38:34.027813,On Time,
E00003252,F0018752,2025-11-03T07:38:34.027813,On Time,
E00003253,F0005903,2025-08-20T05:38:34.027813,Cancelled,Weather at origin
E00003254,F0005903,2025-08-21T02:38:34.027813,Cancelled,Security check
E00003255,F0005903,2025-08-20T17:38:34.027813,Cancelled,Weather at origin
E00003256,F0013145,2026-02-04T06:38:34.027813,On Time,
E00003257,F0013145,2026-02-05T06:38:34.027813,On Time,
E00003258,F0013145,2026-02-05T07:38:34.027813,Diverted,Security check
E00003259,F0011381,2026-01-26T16:38:34.027813,Scheduled,ATC delay
E00003260,F0011381,2026-01-28T02:38:34.027813,Scheduled,ATC delay
E00003261,F0011381,2026-01-27T17:38:34.027813,Scheduled,Tech issue
E00003262,F0002838,2025-08-26T13:38:34.027813,Cancelled,Crew late
E00003263,F0011313,2025-09-18T08:38:34.027813,Scheduled,Tech issue
E00003264,F0008083,2025-09-17T02:38:34.027813,Scheduled,Crew late
E00003265,F0019438,2025-09-13T15:38:34.027813,On Time,
E00003266,F0019438,2025-09-10T16:38:34.027813,On Time,
E00003267,F0019438,2025-09-10T16:38:34.027813,Diverted,Crew late
E00003268,F0008768,2025-09-30T09:38:34.027813,Scheduled,ATC delay
E00003269,F0008768,2025-09-30T04:38:34.027813,Diverted,Tech issue
E00003270,F0008768,2025-09-28T12:38:34.027813,On Time,
E00003271,F0017224,2025-09-22T12:38:34.027813,On Time,
E00003272,F0007687,2025-12-26T12:38:34.027813,On Time,
E00003273,F0007687,2025-12-24T11:38:34.027813,Scheduled,Crew late
E00003274,F0007687,2025-12-26T04:38:34.027813,Delayed,ATC delay
E00003275,F0007696,2026-01-24T11:38:34.027813,Scheduled,Weather at origin
E00003276,F0007696,2026-01-24T12:38:34.027813,Cancelled,Weather at origin
E00003277,F0007696,2026-01-24T11:38:34.027813,On Time,
E00003278,F0015162,2025-12-28T02:38:34.027813,Scheduled,Weather at origin
E00003279,F0015162,2025-12-28T07:38:34.027813,Delayed,ATC delay
E00003280,F0015162,2025-12-26T14:38:34.027813,Cancelled,Weather at origin
E00003281,F0015313,2026-01-28T12:38:34.027813,Cancelled,Tech issue
E00003282,F0015313,2026-01-26T21:38:34.027813,Cancelled,Security check
E00003283,F0015313,2026-01-26T17:38:34.027813,On Time,
E00003284,F0010279,2025-11-09T01:38:34.027813,Scheduled,Weather at origin
E00003285,F0006879,2025-12-10T04:38:34.027813,Delayed,Crew late
E00003286,F0018808,2025-10-14T15:38:34.027813,On Time,
E00003287,F0003116,2025-08-11T22:38:34.027813,Scheduled,Crew late
E00003288,F0003116,2025-08-12T07:38:34.027813,Delayed,Tech issue
E00003289,F0003116,2025-08-13T14:38:34.027813,Delayed,Weather at origin
E00003290,F0006582,2026-01-14T07:38:34.027813,Diverted,Security check
E00003291,F0007346,2026-01-14T12:38:34.027813,Diverted,ATC delay
E00003292,F0013961,2025-10-28T04:38:34.027813,On Time,
E00003293,F0019235,2025-08-19T22:38:34.027813,Diverted,Crew late
E00003294,F0019763,2025-12-16T11:38:34.027813,Delayed,ATC delay
E00003295,F0019763,2025-12-15T18:38:34.027813,Cancelled,Crew late
E00003296,F0019763,2025-12-16T16:38:34.027813,Cancelled,ATC delay
E00003297,F0019295,2025-10-05T04:38:34.027813,Diverted,Weather at origin
E00003298,F0019295,2025-10-05T17:38:34.027813,On Time,
E00003299,F0019295,2025-10-05T06:38:34.027813,Scheduled,Crew late
E00003300,F0008288,2025-11-21T15:38:34.027813,Cancelled,Crew late
E00003301,F0008288,2025-11-21T16:38:34.027813,Delayed,Crew late
E00003302,F0003106,2025-09-01T04:38:34.027813,Delayed,Weather at origin
E00003303,F0003106,2025-09-01T23:38:34.027813,On Time,
E00003304,F0017720,2025-12-17T21:38:34.027813,On Time,
E00003305,F0017720,2025-12-16T10:38:34.027813,Cancelled,Security check
E00003306,F0017720,2025-12-16T11:38:34.027813,Delayed,Tech issue
E00003307,F0014460,2025-10-14T04:38:34.027813,Scheduled,Crew late
E00003308,F0002931,2025-12-28T16:38:34.027813,Cancelled,Tech issue
E00003309,F0002931,2025-12-28T15:38:34.027813,Delayed,Crew late
E00003310,F0004194,2025-09-25T19:38:34.027813,Diverted,Weather at origin
E00003311,F0004194,2025-09-27T00:38:34.027813,Cancelled,Security check
E00003312,F0009095,2025-11-17T05:38:34.027813,Cancelled,Crew late
E00003313,F0009095,2025-11-17T04:38:34.027813,Cancelled,Tech issue
E00003314,F0018957,2025-09-19T18:38:34.029719,Diverted,ATC delay
E00003315,F0018957,2025-09-22T14:38:34.029719,Cancelled,Weather at origin
E00003316,F0017197,2026-01-04T10:38:34.029719,Diverted,Security check
E00003317,F0017197,2026-01-04T07:38:34.029719,On Time,
E00003318,F0013785,2025-09-04T02:38:34.029719,Diverted,Security check
E00003319,F0002961,2025-09-08T04:38:34.029719,Cancelled,Weather at origin
E00003320,F0002961,2025-09-08T12:38:34.029719,On Time,
E00003321,F0007069,2025-11-13T18:38:34.029719,Cancelled,Weather at origin
E00003322,F0007069,2025-11-13T21:38:34.029719,Scheduled,Security check
E00003323,F0007069,2025-11-12T18:38:34.029719,Cancelled,Crew late
E00003324,F0012186,2025-10-23T12:38:34.029719,On Time,
E00003325,F0012186,2025-10-22T14:38:34.029719,On Time,
E00003326,F0018206,2026-01-01T18:38:34.029719,Delayed,ATC delay
E00003327,F0018206,2026-01-02T03:38:34.029719,On Time,
E00003328,F0005448,2026-01-14T07:38:34.029719,On Time,
E00003329,F0012112,2025-10-16T00:38:34.029719,Cancelled,Tech issue
E00003330,F0012112,2025-10-13T16:38:34.029719,On Time,
E00003331,F0012112,2025-10-16T10:38:34.029719,Cancelled,Crew late
E00003332,F0002064,2026-02-02T08:38:34.029719,On Time,
E00003333,F0002407,2026-01-09T02:38:34.029719,Scheduled,ATC delay
E00003334,F0015651,2025-08-19T19:38:34.029719,Scheduled,Weather at origin
E00003335,F0014030,2025-09-21T02:38:34.029719,Diverted,Tech issue
E00003336,F0015548,2026-01-19T18:38:34.029719,On Time,
E00003337,F0015548,2026-01-21T15:38:34.029719,Diverted,Crew late
E00003338,F0015548,2026-01-20T09:38:34.029719,Delayed,Security check
E00003339,F0004113,2025-12-24T20:38:34.029719,Scheduled,ATC delay
E00003340,F0007576,2025-11-21T04:38:34.029719,Scheduled,ATC delay
E00003341,F0007576,2025-11-21T12:38:34.029719,Delayed,Weather at origin
E00003342,F0007576,2025-11-19T05:38:34.029719,Scheduled,Weather at origin
E00003343,F0012148,2025-09-10T05:38:34.029719,Diverted,Tech issue
E00003344,F0012148,2025-09-11T20:38:34.029719,Diverted,Security check
E00003345,F0012148,2025-09-10T10:38:34.029719,Diverted,Tech issue
E00003346,F0019173,2025-09-17T07:38:34.029719,Diverted,Tech issue
E00003347,F0016582,2025-09-23T16:38:34.029719,Delayed,ATC delay
E00003348,F0016582,2025-09-22T15:38:34.029719,Cancelled,Tech issue
E00003349,F0016839,2025-10-29T01:38:34.029719,Delayed,Crew late
E00003350,F0016839,2025-10-29T16:38:34.029719,Scheduled,Crew late
E00003351,F0002408,2025-08-20T11:38:34.029719,On Time,
E00003352,F0002408,2025-08-19T01:38:34.029719,On Time,
E00003353,F0009005,2026-01-09T00:38:34.029719,On Time,
E00003354,F0009005,2026-01-09T23:38:34.029719,Delayed,Weather at origin
E00003355,F0010968,2026-01-13T22:38:34.029719,Scheduled,Security check
E00003356,F0014847,2025-10-05T08:38:34.029719,On Time,
E00003357,F0018962,2026-01-20T01:38:34.029719,On Time,
E00003358,F0002290,2025-10-11T03:38:34.029719,On Time,
E00003359,F0002290,2025-10-13T07:38:34.029719,On Time,
E00003360,F0019501,2025-11-18T04:38:34.029719,On Time,
E00003361,F0019501,2025-11-18T00:38:34.029719,On Time,
E00003362,F0019501,2025-11-18T05:38:34.029719,Delayed,Security check
E00003363,F0011120,2026-02-06T07:38:34.029719,On Time,
E00003364,F0011120,2026-02-06T21:38:34.029719,Scheduled,Tech issue
E00003365,F0011120,2026-02-06T03:38:34.029719,Cancelled,ATC delay
E00003366,F0007223,2026-02-02T03:38:34.029719,On Time,
E00003367,F0007223,2026-01-31T23:38:34.029719,Scheduled,ATC delay
E00003368,F0000958,2025-12-19T04:38:34.029719,Scheduled,Security check
E00003369,F0000958,2025-12-19T23:38:34.029719,On Time,
E00003370,F0018141,2025-09-19T10:38:34.029719,Cancelled,Weather at origin
E00003371,F0004191,2025-10-06T16:38:34.029719,Delayed,Weather at origin
E00003372,F0004191,2025-10-09T15:38:34.029719,Scheduled,Tech issue
E00003373,F0004191,2025-10-07T13:38:34.029719,Scheduled,Crew late
E00003374,F0011361,2025-09-24T07:38:34.029719,Scheduled,Security check
E00003375,F0011361,2025-09-22T00:38:34.029719,On Time,
E00003376,F0004959,2025-09-03T14:38:34.029719,On Time,
E00003377,F0004959,2025-09-03T14:38:34.029719,Scheduled,Crew late
E00003378,F0007026,2026-01-02T02:38:34.029719,Delayed,Tech issue
E00003379,F0008180,2025-12-28T19:38:34.029719,Delayed,Crew late
E00003380,F0008180,2025-12-30T20:38:34.029719,On Time,
E00003381,F0006841,2025-09-30T09:38:34.029719,Delayed,Crew late
E00003382,F0011436,2026-01-04T19:38:34.029719,Diverted,Crew late
E00003383,F0011436,2026-01-05T10:38:34.029719,Cancelled,Weather at origin
E00003384,F0011436,2026-01-05T00:38:34.029719,Scheduled,Crew late
E00003385,F0018523,2026-01-02T10:38:34.029719,Cancelled,Security check
E00003386,F0018523,2026-01-02T05:38:34.029719,Delayed,Crew late
E00003387,F0018523,2025-12-31T18:38:34.029719,Cancelled,ATC delay
E00003388,F0006196,2025-08-28T09:38:34.029719,Scheduled,ATC delay
E00003389,F0010826,2025-09-17T10:38:34.029719,Scheduled,Security check
E00003390,F0010826,2025-09-17T03:38:34.029719,Delayed,Tech issue
E00003391,F0003517,2025-08-23T19:38:34.031037,Scheduled,Weather at origin
E00003392,F0003517,2025-08-23T20:38:34.031037,Diverted,Tech issue
E00003393,F0000278,2026-01-28T10:38:34.031037,Diverted,Weather at origin
E00003394,F0000278,2026-01-26T15:38:34.031037,Cancelled,ATC delay
E00003395,F0000278,2026-01-29T07:38:34.031037,Cancelled,Tech issue
E00003396,F0011634,2025-09-17T23:38:34.031037,On Time,
E00003397,F0011634,2025-09-17T17:38:34.031037,On Time,
E00003398,F0012785,2025-08-16T17:38:34.031037,Cancelled,Tech issue
E00003399,F0012785,2025-08-16T15:38:34.031037,Cancelled,ATC delay
E00003400,F0004213,2025-10-21T10:38:34.031037,Delayed,Weather at origin
E00003401,F0004213,2025-10-21T10:38:34.031037,Delayed,Crew late
E00003402,F0004213,2025-10-21T00:38:34.031037,Delayed,Weather at origin
E00003403,F0000604,2025-08-23T05:38:34.031037,Cancelled,Security check
E00003404,F0005216,2025-09-11T21:38:34.031037,Diverted,Weather at origin
E00003405,F0004114,2025-10-02T20:38:34.031037,On Time,
E00003406,F0004114,2025-10-02T16:38:34.031037,Cancelled,Crew late
E00003407,F0001846,2025-09-15T06:38:34.031037,Delayed,Weather at origin
E00003408,F0001846,2025-09-17T10:38:34.031037,Delayed,Weather at origin
E00003409,F0001846,2025-09-16T02:38:34.031037,Delayed,Weather at origin
E00003410,F0005853,2025-08-30T19:38:34.031037,On Time,
E00003411,F0016561,2026-01-23T10:38:34.031037,Scheduled,Weather at origin
E00003412,F0006550,2025-08-20T03:38:34.031037,Diverted,Crew late
E00003413,F0009675,2025-08-23T23:38:34.031037,Delayed,Crew late
E00003414,F0012921,2025-08-25T09:38:34.031037,Diverted,Security check
E00003415,F0018175,2025-11-24T03:38:34.031037,Diverted,Weather at origin
E00003416,F0010068,2025-10-06T00:38:34.031037,Diverted,Crew late
E00003417,F0010068,2025-10-07T06:38:34.031037,Delayed,Weather at origin
E00003418,F0010068,2025-10-05T08:38:34.031037,Delayed,Weather at origin
E00003419,F0012579,2025-11-07T23:38:34.031037,Cancelled,ATC delay
E00003420,F0012579,2025-11-07T15:38:34.031037,Cancelled,Security check
E00003421,F0012579,2025-11-10T10:38:34.031037,Scheduled,ATC delay
E00003422,F0018727,2025-10-13T01:38:34.031037,On Time,
E00003423,F0018727,2025-10-14T02:38:34.031037,Cancelled,Crew late
E00003424,F0000775,2026-01-04T15:38:34.031037,Scheduled,ATC delay
E00003425,F0000775,2026-01-04T04:38:34.031037,Cancelled,Security check
E00003426,F0008607,2025-09-25T19:38:34.031037,Cancelled,Weather at origin
E00003427,F0008452,2026-01-19T02:38:34.031037,Delayed,ATC delay
E00003428,F0008452,2026-01-16T22:38:34.031037,On Time,
E00003429,F0014224,2025-10-21T10:38:34.031037,Cancelled,Crew late
